"time_steps","peach-sweep-10 - _step","peach-sweep-10 - _step__MIN","peach-sweep-10 - _step__MAX","peach-sweep-10 - episode_waypoints_percent_mean","peach-sweep-10 - episode_waypoints_percent_mean__MIN","peach-sweep-10 - episode_waypoints_percent_mean__MAX","exalted-sweep-9 - _step","exalted-sweep-9 - _step__MIN","exalted-sweep-9 - _step__MAX","exalted-sweep-9 - episode_waypoints_percent_mean","exalted-sweep-9 - episode_waypoints_percent_mean__MIN","exalted-sweep-9 - episode_waypoints_percent_mean__MAX","balmy-sweep-8 - _step","balmy-sweep-8 - _step__MIN","balmy-sweep-8 - _step__MAX","balmy-sweep-8 - episode_waypoints_percent_mean","balmy-sweep-8 - episode_waypoints_percent_mean__MIN","balmy-sweep-8 - episode_waypoints_percent_mean__MAX","still-sweep-7 - _step","still-sweep-7 - _step__MIN","still-sweep-7 - _step__MAX","still-sweep-7 - episode_waypoints_percent_mean","still-sweep-7 - episode_waypoints_percent_mean__MIN","still-sweep-7 - episode_waypoints_percent_mean__MAX","graceful-sweep-6 - _step","graceful-sweep-6 - _step__MIN","graceful-sweep-6 - _step__MAX","graceful-sweep-6 - episode_waypoints_percent_mean","graceful-sweep-6 - episode_waypoints_percent_mean__MIN","graceful-sweep-6 - episode_waypoints_percent_mean__MAX","lively-sweep-5 - _step","lively-sweep-5 - _step__MIN","lively-sweep-5 - _step__MAX","lively-sweep-5 - episode_waypoints_percent_mean","lively-sweep-5 - episode_waypoints_percent_mean__MIN","lively-sweep-5 - episode_waypoints_percent_mean__MAX","astral-sweep-4 - _step","astral-sweep-4 - _step__MIN","astral-sweep-4 - _step__MAX","astral-sweep-4 - episode_waypoints_percent_mean","astral-sweep-4 - episode_waypoints_percent_mean__MIN","astral-sweep-4 - episode_waypoints_percent_mean__MAX","light-sweep-3 - _step","light-sweep-3 - _step__MIN","light-sweep-3 - _step__MAX","light-sweep-3 - episode_waypoints_percent_mean","light-sweep-3 - episode_waypoints_percent_mean__MIN","light-sweep-3 - episode_waypoints_percent_mean__MAX","eternal-sweep-2 - _step","eternal-sweep-2 - _step__MIN","eternal-sweep-2 - _step__MAX","eternal-sweep-2 - episode_waypoints_percent_mean","eternal-sweep-2 - episode_waypoints_percent_mean__MIN","eternal-sweep-2 - episode_waypoints_percent_mean__MAX","hardy-sweep-1 - _step","hardy-sweep-1 - _step__MIN","hardy-sweep-1 - _step__MAX","hardy-sweep-1 - episode_waypoints_percent_mean","hardy-sweep-1 - episode_waypoints_percent_mean__MIN","hardy-sweep-1 - episode_waypoints_percent_mean__MAX"
"132500","6625","6625","6625","0.8218181818181818","0.8218181818181818","0.8218181818181818","6625","6625","6625","0.7963636363636364","0.7963636363636364","0.7963636363636364","6625","6625","6625","0.8290909090909091","0.8290909090909091","0.8290909090909091","6625","6625","6625","0.8472727272727273","0.8472727272727273","0.8472727272727273","6625","6625","6625","0.8218181818181818","0.8218181818181818","0.8218181818181818","6625","6625","6625","0.8436363636363636","0.8436363636363636","0.8436363636363636","6625","6625","6625","0.8290909090909091","0.8290909090909091","0.8290909090909091","6625","6625","6625","0.8036363636363636","0.8036363636363636","0.8036363636363636","6625","6625","6625","0.8290909090909091","0.8290909090909091","0.8290909090909091","6625","6625","6625","0.7999999999999998","0.7999999999999998","0.7999999999999998"
"133000","6650","6650","6650","0.7854545454545455","0.7854545454545455","0.7854545454545455","6650","6650","6650","0.7890909090909092","0.7890909090909092","0.7890909090909092","6650","6650","6650","0.8363636363636364","0.8363636363636364","0.8363636363636364","6650","6650","6650","0.869090909090909","0.869090909090909","0.869090909090909","6650","6650","6650","0.8400000000000002","0.8400000000000002","0.8400000000000002","6650","6650","6650","0.8509090909090908","0.8509090909090908","0.8509090909090908","6650","6650","6650","0.8218181818181819","0.8218181818181819","0.8218181818181819","6650","6650","6650","0.7890909090909091","0.7890909090909091","0.7890909090909091","6650","6650","6650","0.8472727272727273","0.8472727272727273","0.8472727272727273","6650","6650","6650","0.810909090909091","0.810909090909091","0.810909090909091"
"133500","6675","6675","6675","0.8036363636363636","0.8036363636363636","0.8036363636363636","6675","6675","6675","0.8072727272727274","0.8072727272727274","0.8072727272727274","6675","6675","6675","0.8036363636363636","0.8036363636363636","0.8036363636363636","6675","6675","6675","0.8545454545454545","0.8545454545454545","0.8545454545454545","6675","6675","6675","0.8254545454545454","0.8254545454545454","0.8254545454545454","6675","6675","6675","0.8254545454545454","0.8254545454545454","0.8254545454545454","6675","6675","6675","0.7890909090909091","0.7890909090909091","0.7890909090909091","6675","6675","6675","0.7600000000000001","0.7600000000000001","0.7600000000000001","6675","6675","6675","0.8327272727272728","0.8327272727272728","0.8327272727272728","6675","6675","6675","0.8218181818181819","0.8218181818181819","0.8218181818181819"
"134000","6700","6700","6700","0.8327272727272726","0.8327272727272726","0.8327272727272726","6700","6700","6700","0.8290909090909091","0.8290909090909091","0.8290909090909091","6700","6700","6700","0.8218181818181819","0.8218181818181819","0.8218181818181819","6700","6700","6700","0.8436363636363636","0.8436363636363636","0.8436363636363636","6700","6700","6700","0.8181818181818182","0.8181818181818182","0.8181818181818182","6700","6700","6700","0.8254545454545454","0.8254545454545454","0.8254545454545454","6700","6700","6700","0.8218181818181819","0.8218181818181819","0.8218181818181819","6700","6700","6700","0.7745454545454545","0.7745454545454545","0.7745454545454545","6700","6700","6700","0.8072727272727274","0.8072727272727274","0.8072727272727274","6700","6700","6700","0.850909090909091","0.850909090909091","0.850909090909091"
"134500","6725","6725","6725","0.8327272727272726","0.8327272727272726","0.8327272727272726","6725","6725","6725","0.8181818181818181","0.8181818181818181","0.8181818181818181","6725","6725","6725","0.8472727272727273","0.8472727272727273","0.8472727272727273","6725","6725","6725","0.8254545454545454","0.8254545454545454","0.8254545454545454","6725","6725","6725","0.8218181818181819","0.8218181818181819","0.8218181818181819","6725","6725","6725","0.8109090909090908","0.8109090909090908","0.8109090909090908","6725","6725","6725","0.8109090909090909","0.8109090909090909","0.8109090909090909","6725","6725","6725","0.8072727272727274","0.8072727272727274","0.8072727272727274","6725","6725","6725","0.8145454545454546","0.8145454545454546","0.8145454545454546","6725","6725","6725","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"135000","6750","6750","6750","0.8436363636363636","0.8436363636363636","0.8436363636363636","6750","6750","6750","0.8327272727272726","0.8327272727272726","0.8327272727272726","6750","6750","6750","0.8400000000000002","0.8400000000000002","0.8400000000000002","6750","6750","6750","0.84","0.84","0.84","6750","6750","6750","0.8181818181818182","0.8181818181818182","0.8181818181818182","6750","6750","6750","0.7927272727272728","0.7927272727272728","0.7927272727272728","6750","6750","6750","0.8254545454545454","0.8254545454545454","0.8254545454545454","6750","6750","6750","0.8072727272727274","0.8072727272727274","0.8072727272727274","6750","6750","6750","0.8181818181818182","0.8181818181818182","0.8181818181818182","6750","6750","6750","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"135500","6775","6775","6775","0.8254545454545454","0.8254545454545454","0.8254545454545454","6775","6775","6775","0.8290909090909092","0.8290909090909092","0.8290909090909092","6775","6775","6775","0.8472727272727272","0.8472727272727272","0.8472727272727272","6775","6775","6775","0.8436363636363636","0.8436363636363636","0.8436363636363636","6775","6775","6775","0.8363636363636364","0.8363636363636364","0.8363636363636364","6775","6775","6775","0.8290909090909091","0.8290909090909091","0.8290909090909091","6775","6775","6775","0.8290909090909089","0.8290909090909089","0.8290909090909089","6775","6775","6775","0.8109090909090908","0.8109090909090908","0.8109090909090908","6775","6775","6775","0.8363636363636364","0.8363636363636364","0.8363636363636364","6775","6775","6775","0.8581818181818183","0.8581818181818183","0.8581818181818183"
"136000","6800","6800","6800","0.8145454545454546","0.8145454545454546","0.8145454545454546","6800","6800","6800","0.8436363636363636","0.8436363636363636","0.8436363636363636","6800","6800","6800","0.8218181818181818","0.8218181818181818","0.8218181818181818","6800","6800","6800","0.8472727272727273","0.8472727272727273","0.8472727272727273","6800","6800","6800","0.8036363636363636","0.8036363636363636","0.8036363636363636","6800","6800","6800","0.8072727272727274","0.8072727272727274","0.8072727272727274","6800","6800","6800","0.8072727272727274","0.8072727272727274","0.8072727272727274","6800","6800","6800","0.8000000000000002","0.8000000000000002","0.8000000000000002","6800","6800","6800","0.8218181818181818","0.8218181818181818","0.8218181818181818","6800","6800","6800","0.8290909090909092","0.8290909090909092","0.8290909090909092"
"136500","6825","6825","6825","0.8072727272727274","0.8072727272727274","0.8072727272727274","6825","6825","6825","0.8109090909090909","0.8109090909090909","0.8109090909090909","6825","6825","6825","0.8363636363636364","0.8363636363636364","0.8363636363636364","6825","6825","6825","0.8145454545454546","0.8145454545454546","0.8145454545454546","6825","6825","6825","0.7890909090909092","0.7890909090909092","0.7890909090909092","6825","6825","6825","0.8290909090909091","0.8290909090909091","0.8290909090909091","6825","6825","6825","0.7745454545454545","0.7745454545454545","0.7745454545454545","6825","6825","6825","0.7818181818181819","0.7818181818181819","0.7818181818181819","6825","6825","6825","0.8290909090909091","0.8290909090909091","0.8290909090909091","6825","6825","6825","0.8036363636363636","0.8036363636363636","0.8036363636363636"
"137000","6850","6850","6850","0.8036363636363636","0.8036363636363636","0.8036363636363636","6850","6850","6850","0.8036363636363635","0.8036363636363635","0.8036363636363635","6850","6850","6850","0.8363636363636363","0.8363636363636363","0.8363636363636363","6850","6850","6850","0.8000000000000002","0.8000000000000002","0.8000000000000002","6850","6850","6850","0.7963636363636364","0.7963636363636364","0.7963636363636364","6850","6850","6850","0.8436363636363636","0.8436363636363636","0.8436363636363636","6850","6850","6850","0.8072727272727274","0.8072727272727274","0.8072727272727274","6850","6850","6850","0.8036363636363636","0.8036363636363636","0.8036363636363636","6850","6850","6850","0.8363636363636364","0.8363636363636364","0.8363636363636364","6850","6850","6850","0.7927272727272726","0.7927272727272726","0.7927272727272726"
"137500","6875","6875","6875","0.8036363636363637","0.8036363636363637","0.8036363636363637","6875","6875","6875","0.8072727272727274","0.8072727272727274","0.8072727272727274","6875","6875","6875","0.8436363636363636","0.8436363636363636","0.8436363636363636","6875","6875","6875","0.8000000000000002","0.8000000000000002","0.8000000000000002","6875","6875","6875","0.8436363636363636","0.8436363636363636","0.8436363636363636","6875","6875","6875","0.84","0.84","0.84","6875","6875","6875","0.8254545454545454","0.8254545454545454","0.8254545454545454","6875","6875","6875","0.8218181818181818","0.8218181818181818","0.8218181818181818","6875","6875","6875","0.8109090909090909","0.8109090909090909","0.8109090909090909","6875","6875","6875","0.8145454545454546","0.8145454545454546","0.8145454545454546"
"138000","6900","6900","6900","0.8145454545454546","0.8145454545454546","0.8145454545454546","6900","6900","6900","0.8109090909090908","0.8109090909090908","0.8109090909090908","6900","6900","6900","0.8654545454545455","0.8654545454545455","0.8654545454545455","6900","6900","6900","0.8145454545454546","0.8145454545454546","0.8145454545454546","6900","6900","6900","0.8472727272727273","0.8472727272727273","0.8472727272727273","6900","6900","6900","0.8618181818181817","0.8618181818181817","0.8618181818181817","6900","6900","6900","0.8290909090909092","0.8290909090909092","0.8290909090909092","6900","6900","6900","0.8072727272727274","0.8072727272727274","0.8072727272727274","6900","6900","6900","0.7963636363636364","0.7963636363636364","0.7963636363636364","6900","6900","6900","0.8290909090909091","0.8290909090909091","0.8290909090909091"
"138500","6925","6925","6925","0.8145454545454546","0.8145454545454546","0.8145454545454546","6925","6925","6925","0.8327272727272728","0.8327272727272728","0.8327272727272728","6925","6925","6925","0.8436363636363636","0.8436363636363636","0.8436363636363636","6925","6925","6925","0.8109090909090908","0.8109090909090908","0.8109090909090908","6925","6925","6925","0.8436363636363636","0.8436363636363636","0.8436363636363636","6925","6925","6925","0.8545454545454545","0.8545454545454545","0.8545454545454545","6925","6925","6925","0.8290909090909091","0.8290909090909091","0.8290909090909091","6925","6925","6925","0.8109090909090909","0.8109090909090909","0.8109090909090909","6925","6925","6925","0.7854545454545455","0.7854545454545455","0.7854545454545455","6925","6925","6925","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"139000","6950","6950","6950","0.8363636363636363","0.8363636363636363","0.8363636363636363","6950","6950","6950","0.8545454545454545","0.8545454545454545","0.8545454545454545","6950","6950","6950","0.8327272727272726","0.8327272727272726","0.8327272727272726","6950","6950","6950","0.8290909090909091","0.8290909090909091","0.8290909090909091","6950","6950","6950","0.84","0.84","0.84","6950","6950","6950","0.850909090909091","0.850909090909091","0.850909090909091","6950","6950","6950","0.8","0.8","0.8","6950","6950","6950","0.8254545454545454","0.8254545454545454","0.8254545454545454","6950","6950","6950","0.8363636363636364","0.8363636363636364","0.8363636363636364","6950","6950","6950","0.8545454545454545","0.8545454545454545","0.8545454545454545"
"139500","6975","6975","6975","0.84","0.84","0.84","6975","6975","6975","0.8399999999999999","0.8399999999999999","0.8399999999999999","6975","6975","6975","0.850909090909091","0.850909090909091","0.850909090909091","6975","6975","6975","0.8436363636363636","0.8436363636363636","0.8436363636363636","6975","6975","6975","0.8181818181818182","0.8181818181818182","0.8181818181818182","6975","6975","6975","0.8436363636363636","0.8436363636363636","0.8436363636363636","6975","6975","6975","0.7927272727272726","0.7927272727272726","0.7927272727272726","6975","6975","6975","0.8254545454545454","0.8254545454545454","0.8254545454545454","6975","6975","6975","0.8509090909090908","0.8509090909090908","0.8509090909090908","6975","6975","6975","0.8327272727272728","0.8327272727272728","0.8327272727272728"
"140500","7025","7025","7025","0.8472727272727272","0.8472727272727272","0.8472727272727272","7025","7025","7025","0.8290909090909089","0.8290909090909089","0.8290909090909089","7025","7025","7025","0.8218181818181818","0.8218181818181818","0.8218181818181818","7025","7025","7025","0.8581818181818183","0.8581818181818183","0.8581818181818183","7025","7025","7025","0.8181818181818181","0.8181818181818181","0.8181818181818181","7025","7025","7025","0.7854545454545455","0.7854545454545455","0.7854545454545455","7025","7025","7025","0.8181818181818181","0.8181818181818181","0.8181818181818181","7025","7025","7025","0.8218181818181818","0.8218181818181818","0.8218181818181818","7025","7025","7025","0.7963636363636364","0.7963636363636364","0.7963636363636364","7025","7025","7025","0.7890909090909091","0.7890909090909091","0.7890909090909091"
"141000","7050","7050","7050","0.8254545454545454","0.8254545454545454","0.8254545454545454","7050","7050","7050","0.8436363636363636","0.8436363636363636","0.8436363636363636","7050","7050","7050","0.8327272727272726","0.8327272727272726","0.8327272727272726","7050","7050","7050","0.8436363636363636","0.8436363636363636","0.8436363636363636","7050","7050","7050","0.8218181818181818","0.8218181818181818","0.8218181818181818","7050","7050","7050","0.8072727272727274","0.8072727272727274","0.8072727272727274","7050","7050","7050","0.8181818181818181","0.8181818181818181","0.8181818181818181","7050","7050","7050","0.8036363636363637","0.8036363636363637","0.8036363636363637","7050","7050","7050","0.8218181818181818","0.8218181818181818","0.8218181818181818","7050","7050","7050","0.7672727272727273","0.7672727272727273","0.7672727272727273"
"141500","7075","7075","7075","0.8290909090909092","0.8290909090909092","0.8290909090909092","7075","7075","7075","0.8218181818181818","0.8218181818181818","0.8218181818181818","7075","7075","7075","0.8290909090909091","0.8290909090909091","0.8290909090909091","7075","7075","7075","0.850909090909091","0.850909090909091","0.850909090909091","7075","7075","7075","0.8181818181818181","0.8181818181818181","0.8181818181818181","7075","7075","7075","0.7927272727272726","0.7927272727272726","0.7927272727272726","7075","7075","7075","0.8290909090909092","0.8290909090909092","0.8290909090909092","7075","7075","7075","0.8254545454545454","0.8254545454545454","0.8254545454545454","7075","7075","7075","0.8290909090909092","0.8290909090909092","0.8290909090909092","7075","7075","7075","0.8109090909090909","0.8109090909090909","0.8109090909090909"
"142000","7100","7100","7100","0.8254545454545454","0.8254545454545454","0.8254545454545454","7100","7100","7100","0.8290909090909092","0.8290909090909092","0.8290909090909092","7100","7100","7100","0.8","0.8","0.8","7100","7100","7100","0.8036363636363635","0.8036363636363635","0.8036363636363635","7100","7100","7100","0.8290909090909092","0.8290909090909092","0.8290909090909092","7100","7100","7100","0.8109090909090909","0.8109090909090909","0.8109090909090909","7100","7100","7100","0.8181818181818182","0.8181818181818182","0.8181818181818182","7100","7100","7100","0.8218181818181819","0.8218181818181819","0.8218181818181819","7100","7100","7100","0.8545454545454545","0.8545454545454545","0.8545454545454545","7100","7100","7100","0.8581818181818183","0.8581818181818183","0.8581818181818183"
"142500","7125","7125","7125","0.8254545454545454","0.8254545454545454","0.8254545454545454","7125","7125","7125","0.8218181818181819","0.8218181818181819","0.8218181818181819","7125","7125","7125","0.8036363636363636","0.8036363636363636","0.8036363636363636","7125","7125","7125","0.8109090909090909","0.8109090909090909","0.8109090909090909","7125","7125","7125","0.8472727272727273","0.8472727272727273","0.8472727272727273","7125","7125","7125","0.8254545454545454","0.8254545454545454","0.8254545454545454","7125","7125","7125","0.8181818181818181","0.8181818181818181","0.8181818181818181","7125","7125","7125","0.8363636363636364","0.8363636363636364","0.8363636363636364","7125","7125","7125","0.8218181818181819","0.8218181818181819","0.8218181818181819","7125","7125","7125","0.8072727272727274","0.8072727272727274","0.8072727272727274"
