"time_steps","snowy-sweep-2 - _step","snowy-sweep-2 - _step__MIN","snowy-sweep-2 - _step__MAX","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","sweet-sweep-9 - _step","sweet-sweep-9 - _step__MIN","sweet-sweep-9 - _step__MAX","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MIN","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MAX","pleasant-sweep-8 - _step","pleasant-sweep-8 - _step__MIN","pleasant-sweep-8 - _step__MAX","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MIN","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MAX","apricot-sweep-7 - _step","apricot-sweep-7 - _step__MIN","apricot-sweep-7 - _step__MAX","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MIN","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MAX","fanciful-sweep-6 - _step","fanciful-sweep-6 - _step__MIN","fanciful-sweep-6 - _step__MAX","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MIN","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MAX","polished-sweep-5 - _step","polished-sweep-5 - _step__MIN","polished-sweep-5 - _step__MAX","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MIN","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MAX","sunny-sweep-4 - _step","sunny-sweep-4 - _step__MIN","sunny-sweep-4 - _step__MAX","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MIN","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MAX","earthy-sweep-3 - _step","earthy-sweep-3 - _step__MIN","earthy-sweep-3 - _step__MAX","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MIN","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MAX","pious-sweep-2 - _step","pious-sweep-2 - _step__MIN","pious-sweep-2 - _step__MAX","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","rich-sweep-1 - _step","rich-sweep-1 - _step__MIN","rich-sweep-1 - _step__MAX","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MIN","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MAX"
"160000","200","200","200","0.8181818181818182","0.8181818181818182","0.8181818181818182","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.8181818181818182","0.8181818181818182","0.8181818181818182","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"161600","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.8181818181818182","0.8181818181818182","0.8181818181818182","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"163200","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.787878787878788","0.787878787878788","0.787878787878788","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"164800","206","206","206","0.9090909090909091","0.9090909090909091","0.9090909090909091","206","206","206","0.9090909090909091","0.9090909090909091","0.9090909090909091","206","206","206","0.7575757575757575","0.7575757575757575","0.7575757575757575","206","206","206","0.8181818181818182","0.8181818181818182","0.8181818181818182","206","206","206","0.9090909090909091","0.9090909090909091","0.9090909090909091","206","206","206","0.9090909090909091","0.9090909090909091","0.9090909090909091","206","206","206","0.8181818181818182","0.8181818181818182","0.8181818181818182","206","206","206","0.9090909090909091","0.9090909090909091","0.9090909090909091","206","206","206","0.9090909090909091","0.9090909090909091","0.9090909090909091","206","206","206","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"166400","208","208","208","0.8181818181818182","0.8181818181818182","0.8181818181818182","208","208","208","0.8181818181818182","0.8181818181818182","0.8181818181818182","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.7272727272727272","0.7272727272727272","0.7272727272727272","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"168000","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"169600","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091","212","212","212","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"171200","214","214","214","0.9090909090909091","0.9090909090909091","0.9090909090909091","214","214","214","0.9090909090909091","0.9090909090909091","0.9090909090909091","214","214","214","0.9090909090909091","0.9090909090909091","0.9090909090909091","214","214","214","0.9090909090909091","0.9090909090909091","0.9090909090909091","214","214","214","0.9090909090909091","0.9090909090909091","0.9090909090909091","214","214","214","0.9090909090909091","0.9090909090909091","0.9090909090909091","214","214","214","0.9090909090909091","0.9090909090909091","0.9090909090909091","214","214","214","0.8181818181818182","0.8181818181818182","0.8181818181818182","214","214","214","0.9090909090909091","0.9090909090909091","0.9090909090909091","214","214","214","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"172800","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091","216","216","216","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"174400","218","218","218","0.9090909090909091","0.9090909090909091","0.9090909090909091","218","218","218","0.7878787878787877","0.7878787878787877","0.7878787878787877","218","218","218","0.9090909090909091","0.9090909090909091","0.9090909090909091","218","218","218","0.9090909090909091","0.9090909090909091","0.9090909090909091","218","218","218","0.9090909090909091","0.9090909090909091","0.9090909090909091","218","218","218","0.9090909090909091","0.9090909090909091","0.9090909090909091","218","218","218","0.9090909090909091","0.9090909090909091","0.9090909090909091","218","218","218","0.9090909090909091","0.9090909090909091","0.9090909090909091","218","218","218","0.9090909090909091","0.9090909090909091","0.9090909090909091","218","218","218","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"176000","220","220","220","0.9090909090909091","0.9090909090909091","0.9090909090909091","220","220","220","0.9090909090909091","0.9090909090909091","0.9090909090909091","220","220","220","0.9090909090909091","0.9090909090909091","0.9090909090909091","220","220","220","0.9090909090909091","0.9090909090909091","0.9090909090909091","220","220","220","0.9090909090909091","0.9090909090909091","0.9090909090909091","220","220","220","0.9090909090909091","0.9090909090909091","0.9090909090909091","220","220","220","0.8181818181818182","0.8181818181818182","0.8181818181818182","220","220","220","0.9090909090909091","0.9090909090909091","0.9090909090909091","220","220","220","0.9090909090909091","0.9090909090909091","0.9090909090909091","220","220","220","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"177600","222","222","222","0.8181818181818182","0.8181818181818182","0.8181818181818182","222","222","222","0.9090909090909091","0.9090909090909091","0.9090909090909091","222","222","222","0.9090909090909091","0.9090909090909091","0.9090909090909091","222","222","222","0.8181818181818182","0.8181818181818182","0.8181818181818182","222","222","222","0.9090909090909091","0.9090909090909091","0.9090909090909091","222","222","222","0.9090909090909091","0.9090909090909091","0.9090909090909091","222","222","222","0.9090909090909091","0.9090909090909091","0.9090909090909091","222","222","222","0.9090909090909091","0.9090909090909091","0.9090909090909091","222","222","222","0.9090909090909091","0.9090909090909091","0.9090909090909091","222","222","222","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"179200","224","224","224","0.9090909090909091","0.9090909090909091","0.9090909090909091","224","224","224","0.9090909090909091","0.9090909090909091","0.9090909090909091","224","224","224","0.9090909090909091","0.9090909090909091","0.9090909090909091","224","224","224","0.9090909090909091","0.9090909090909091","0.9090909090909091","224","224","224","0.9090909090909091","0.9090909090909091","0.9090909090909091","224","224","224","0.9090909090909091","0.9090909090909091","0.9090909090909091","224","224","224","0.9090909090909091","0.9090909090909091","0.9090909090909091","224","224","224","0.9090909090909091","0.9090909090909091","0.9090909090909091","224","224","224","0.9090909090909091","0.9090909090909091","0.9090909090909091","224","224","224","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"180800","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091","226","226","226","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"182400","228","228","228","0.9090909090909091","0.9090909090909091","0.9090909090909091","228","228","228","0.9090909090909091","0.9090909090909091","0.9090909090909091","228","228","228","0.9090909090909091","0.9090909090909091","0.9090909090909091","228","228","228","0.8181818181818182","0.8181818181818182","0.8181818181818182","228","228","228","0.9090909090909091","0.9090909090909091","0.9090909090909091","228","228","228","0.9090909090909091","0.9090909090909091","0.9090909090909091","228","228","228","0.9090909090909091","0.9090909090909091","0.9090909090909091","228","228","228","0.9090909090909091","0.9090909090909091","0.9090909090909091","228","228","228","0.9090909090909091","0.9090909090909091","0.9090909090909091","228","228","228","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"184000","230","230","230","0.9090909090909091","0.9090909090909091","0.9090909090909091","230","230","230","0.9090909090909091","0.9090909090909091","0.9090909090909091","230","230","230","0.9090909090909091","0.9090909090909091","0.9090909090909091","230","230","230","0.8181818181818182","0.8181818181818182","0.8181818181818182","230","230","230","0.9090909090909091","0.9090909090909091","0.9090909090909091","230","230","230","0.9090909090909091","0.9090909090909091","0.9090909090909091","230","230","230","0.9090909090909091","0.9090909090909091","0.9090909090909091","230","230","230","0.9090909090909091","0.9090909090909091","0.9090909090909091","230","230","230","0.9090909090909091","0.9090909090909091","0.9090909090909091","230","230","230","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"185600","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091","232","232","232","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"187200","234","234","234","0.9090909090909091","0.9090909090909091","0.9090909090909091","234","234","234","0.9090909090909091","0.9090909090909091","0.9090909090909091","234","234","234","0.9090909090909091","0.9090909090909091","0.9090909090909091","234","234","234","0.9090909090909091","0.9090909090909091","0.9090909090909091","234","234","234","0.9090909090909091","0.9090909090909091","0.9090909090909091","234","234","234","0.9090909090909091","0.9090909090909091","0.9090909090909091","234","234","234","0.9090909090909091","0.9090909090909091","0.9090909090909091","234","234","234","0.9090909090909091","0.9090909090909091","0.9090909090909091","234","234","234","0.9090909090909091","0.9090909090909091","0.9090909090909091","234","234","234","0.6969696969696969","0.6969696969696969","0.6969696969696969"
