"time_steps","silvery-sweep-6 - _step","silvery-sweep-6 - _step__MIN","silvery-sweep-6 - _step__MAX","silvery-sweep-6 - r_mean","silvery-sweep-6 - r_mean__MIN","silvery-sweep-6 - r_mean__MAX","jumping-sweep-5 - _step","jumping-sweep-5 - _step__MIN","jumping-sweep-5 - _step__MAX","jumping-sweep-5 - r_mean","jumping-sweep-5 - r_mean__MIN","jumping-sweep-5 - r_mean__MAX","zany-sweep-4 - _step","zany-sweep-4 - _step__MIN","zany-sweep-4 - _step__MAX","zany-sweep-4 - r_mean","zany-sweep-4 - r_mean__MIN","zany-sweep-4 - r_mean__MAX","visionary-sweep-3 - _step","visionary-sweep-3 - _step__MIN","visionary-sweep-3 - _step__MAX","visionary-sweep-3 - r_mean","visionary-sweep-3 - r_mean__MIN","visionary-sweep-3 - r_mean__MAX","wandering-sweep-2 - _step","wandering-sweep-2 - _step__MIN","wandering-sweep-2 - _step__MAX","wandering-sweep-2 - r_mean","wandering-sweep-2 - r_mean__MIN","wandering-sweep-2 - r_mean__MAX","eager-sweep-5 - _step","eager-sweep-5 - _step__MIN","eager-sweep-5 - _step__MAX","eager-sweep-5 - r_mean","eager-sweep-5 - r_mean__MIN","eager-sweep-5 - r_mean__MAX","wild-sweep-3 - _step","wild-sweep-3 - _step__MIN","wild-sweep-3 - _step__MAX","wild-sweep-3 - r_mean","wild-sweep-3 - r_mean__MIN","wild-sweep-3 - r_mean__MAX","blooming-sweep-4 - _step","blooming-sweep-4 - _step__MIN","blooming-sweep-4 - _step__MAX","blooming-sweep-4 - r_mean","blooming-sweep-4 - r_mean__MIN","blooming-sweep-4 - r_mean__MAX","worldly-sweep-2 - _step","worldly-sweep-2 - _step__MIN","worldly-sweep-2 - _step__MAX","worldly-sweep-2 - r_mean","worldly-sweep-2 - r_mean__MIN","worldly-sweep-2 - r_mean__MAX","eager-sweep-1 - _step","eager-sweep-1 - _step__MIN","eager-sweep-1 - _step__MAX","eager-sweep-1 - r_mean","eager-sweep-1 - r_mean__MIN","eager-sweep-1 - r_mean__MAX"
"136500","6800","6800","6800","64.31598790001257","64.31598790001257","64.31598790001257","6800","6800","6800","66.70201070410911","66.70201070410911","66.70201070410911","6800","6800","6800","68.3535253972444","68.3535253972444","68.3535253972444","6800","6800","6800","64.68800673785191","64.68800673785191","64.68800673785191","6800","6800","6800","63.74785365032745","63.74785365032745","63.74785365032745","2250","2250","2250","67.03591451921214","67.03591451921214","67.03591451921214","2250","2250","2250","68.83940647821291","68.83940647821291","68.83940647821291","2250","2250","2250","67.81869423035482","67.81869423035482","67.81869423035482","2250","2250","2250","66.88531533388205","66.88531533388205","66.88531533388205","2250","2250","2250","69.71490831080351","69.71490831080351","69.71490831080351"
"137000","6825","6825","6825","63.6775076750477","63.6775076750477","63.6775076750477","6825","6825","6825","67.56810443155474","67.56810443155474","67.56810443155474","6825","6825","6825","68.60645409761898","68.60645409761898","68.60645409761898","6825","6825","6825","67.106055285734","67.106055285734","67.106055285734","6825","6825","6825","62.410166153770604","62.410166153770604","62.410166153770604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"137500","6850","6850","6850","64.94511035912015","64.94511035912015","64.94511035912015","6850","6850","6850","69.67983459188525","69.67983459188525","69.67983459188525","6850","6850","6850","64.87762702747493","64.87762702747493","64.87762702747493","6850","6850","6850","66.87090094947027","66.87090094947027","66.87090094947027","6850","6850","6850","60.346866551615555","60.346866551615555","60.346866551615555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"138000","6875","6875","6875","65.74676378764792","65.74676378764792","65.74676378764792","6875","6875","6875","66.32892942030371","66.32892942030371","66.32892942030371","6875","6875","6875","66.07137452060933","66.07137452060933","66.07137452060933","6875","6875","6875","68.25519745863386","68.25519745863386","68.25519745863386","6875","6875","6875","61.08724977023962","61.08724977023962","61.08724977023962","2275","2275","2275","63.12554149195006","63.12554149195006","63.12554149195006","2275","2275","2275","69.91214201225324","69.91214201225324","69.91214201225324","2275","2275","2275","63.62989328303015","63.62989328303015","63.62989328303015","2275","2275","2275","57.214527343998476","57.214527343998476","57.214527343998476","2275","2275","2275","63.46692222833074","63.46692222833074","63.46692222833074"
"138500","6900","6900","6900","65.81820775957621","65.81820775957621","65.81820775957621","6900","6900","6900","69.92417765558231","69.92417765558231","69.92417765558231","6900","6900","6900","65.77670138632801","65.77670138632801","65.77670138632801","6900","6900","6900","63.78453130603745","63.78453130603745","63.78453130603745","6900","6900","6900","60.26939138122164","60.26939138122164","60.26939138122164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"139000","6925","6925","6925","60.82700238399042","60.82700238399042","60.82700238399042","6925","6925","6925","67.51987378830536","67.51987378830536","67.51987378830536","6925","6925","6925","69.1944001685383","69.1944001685383","69.1944001685383","6925","6925","6925","61.13967247607471","61.13967247607471","61.13967247607471","6925","6925","6925","64.84518616679225","64.84518616679225","64.84518616679225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"139500","6950","6950","6950","59.84964311612183","59.84964311612183","59.84964311612183","6950","6950","6950","69.20438274764318","69.20438274764318","69.20438274764318","6950","6950","6950","65.61856352430075","65.61856352430075","65.61856352430075","6950","6950","6950","64.65404111489035","64.65404111489035","64.65404111489035","6950","6950","6950","66.48114387419675","66.48114387419675","66.48114387419675","2300","2300","2300","68.25831281743007","68.25831281743007","68.25831281743007","2300","2300","2300","69.79596580237063","69.79596580237063","69.79596580237063","2300","2300","2300","68.17402962647235","68.17402962647235","68.17402962647235","2300","2300","2300","68.5106616503003","68.5106616503003","68.5106616503003","2300","2300","2300","72.32718082742205","72.32718082742205","72.32718082742205"
"140000","6975","6975","6975","62.883355214668725","62.883355214668725","62.883355214668725","6975","6975","6975","68.9899898805365","68.9899898805365","68.9899898805365","6975","6975","6975","64.10243030677526","64.10243030677526","64.10243030677526","6975","6975","6975","66.23989794177012","66.23989794177012","66.23989794177012","6975","6975","6975","70.82461522614989","70.82461522614989","70.82461522614989","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"140500","7000","7000","7000","66.154529184627","66.154529184627","66.154529184627","7000","7000","7000","67.52604226518602","67.52604226518602","67.52604226518602","7000","7000","7000","62.073317586423435","62.073317586423435","62.073317586423435","7000","7000","7000","65.59557712406789","65.59557712406789","65.59557712406789","7000","7000","7000","66.08024639039522","66.08024639039522","66.08024639039522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"141000","7025","7025","7025","67.23784468843121","67.23784468843121","67.23784468843121","7025","7025","7025","67.74821744353943","67.74821744353943","67.74821744353943","7025","7025","7025","63.61267486853558","63.61267486853558","63.61267486853558","7025","7025","7025","66.91130052006285","66.91130052006285","66.91130052006285","7025","7025","7025","64.57772330619302","64.57772330619302","64.57772330619302","2325","2325","2325","68.35536510874289","68.35536510874289","68.35536510874289","2325","2325","2325","62.878021843257685","62.878021843257685","62.878021843257685","2325","2325","2325","64.88805928410073","64.88805928410073","64.88805928410073","2325","2325","2325","64.90537506006183","64.90537506006183","64.90537506006183","2325","2325","2325","72.25421823571523","72.25421823571523","72.25421823571523"
"141500","7050","7050","7050","67.49329299163091","67.49329299163091","67.49329299163091","7050","7050","7050","67.48974290084863","67.48974290084863","67.48974290084863","7050","7050","7050","62.42482437410986","62.42482437410986","62.42482437410986","7050","7050","7050","69.13831833312729","69.13831833312729","69.13831833312729","7050","7050","7050","64.28996785799613","64.28996785799613","64.28996785799613","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"142000","7075","7075","7075","68.03454009525838","68.03454009525838","68.03454009525838","7075","7075","7075","65.55833011410537","65.55833011410537","65.55833011410537","7075","7075","7075","64.49124747055858","64.49124747055858","64.49124747055858","7075","7075","7075","69.26463457960516","69.26463457960516","69.26463457960516","7075","7075","7075","63.463693133346126","63.463693133346126","63.463693133346126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"142500","7100","7100","7100","69.11790426242415","69.11790426242415","69.11790426242415","7100","7100","7100","64.60885296884373","64.60885296884373","64.60885296884373","7100","7100","7100","60.11950811837617","60.11950811837617","60.11950811837617","7100","7100","7100","62.2262329550275","62.2262329550275","62.2262329550275","7100","7100","7100","66.79312014429877","66.79312014429877","66.79312014429877","2350","2350","2350","68.8782479945479","68.8782479945479","68.8782479945479","2350","2350","2350","65.98275625904975","65.98275625904975","65.98275625904975","2350","2350","2350","62.48207544502761","62.48207544502761","62.48207544502761","2350","2350","2350","71.6787138533732","71.6787138533732","71.6787138533732","2350","2350","2350","65.53632669304643","65.53632669304643","65.53632669304643"
"143000","7125","7125","7125","69.07162844619616","69.07162844619616","69.07162844619616","7125","7125","7125","62.705112624498526","62.705112624498526","62.705112624498526","7125","7125","7125","61.433511716253854","61.433511716253854","61.433511716253854","7125","7125","7125","62.634676185016545","62.634676185016545","62.634676185016545","7125","7125","7125","66.00756586328288","66.00756586328288","66.00756586328288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"143500","7150","7150","7150","67.55662441028856","67.55662441028856","67.55662441028856","7150","7150","7150","59.3351117522046","59.3351117522046","59.3351117522046","7150","7150","7150","60.350521809455785","60.350521809455785","60.350521809455785","7150","7150","7150","67.39638534036254","67.39638534036254","67.39638534036254","7150","7150","7150","66.27357794961506","66.27357794961506","66.27357794961506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"144000","7175","7175","7175","68.89661358517989","68.89661358517989","68.89661358517989","7175","7175","7175","62.716206501599935","62.716206501599935","62.716206501599935","7175","7175","7175","64.41714261853774","64.41714261853774","64.41714261853774","7175","7175","7175","69.51927875033044","69.51927875033044","69.51927875033044","7175","7175","7175","66.44128959441535","66.44128959441535","66.44128959441535","2375","2375","2375","64.99990998690154","64.99990998690154","64.99990998690154","2375","2375","2375","69.09198827841188","69.09198827841188","69.09198827841188","2375","2375","2375","66.92822801114349","66.92822801114349","66.92822801114349","2375","2375","2375","64.78733327287648","64.78733327287648","64.78733327287648","2375","2375","2375","64.62239375795072","64.62239375795072","64.62239375795072"
"144500","7200","7200","7200","66.70357450741811","66.70357450741811","66.70357450741811","7200","7200","7200","66.71520738233313","66.71520738233313","66.71520738233313","7200","7200","7200","65.8176306901449","65.8176306901449","65.8176306901449","7200","7200","7200","66.53617877716928","66.53617877716928","66.53617877716928","7200","7200","7200","66.02935729688411","66.02935729688411","66.02935729688411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145000","7225","7225","7225","70.2504286876467","70.2504286876467","70.2504286876467","7225","7225","7225","65.19190715958956","65.19190715958956","65.19190715958956","7225","7225","7225","69.4367801276181","69.4367801276181","69.4367801276181","7225","7225","7225","64.64660999131254","64.64660999131254","64.64660999131254","7225","7225","7225","66.32101505212425","66.32101505212425","66.32101505212425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145500","7250","7250","7250","64.80593815580994","64.80593815580994","64.80593815580994","7250","7250","7250","65.18573489401497","65.18573489401497","65.18573489401497","7250","7250","7250","73.52140631327867","73.52140631327867","73.52140631327867","7250","7250","7250","66.16356838858293","66.16356838858293","66.16356838858293","7250","7250","7250","65.44037356363033","65.44037356363033","65.44037356363033","2400","2400","2400","66.37301350091377","66.37301350091377","66.37301350091377","2400","2400","2400","66.33763195695114","66.33763195695114","66.33763195695114","2400","2400","2400","67.41887646501478","67.41887646501478","67.41887646501478","2400","2400","2400","66.0635951214214","66.0635951214214","66.0635951214214","2400","2400","2400","66.70513459735456","66.70513459735456","66.70513459735456"
"146000","7275","7275","7275","64.02271245488086","64.02271245488086","64.02271245488086","7275","7275","7275","66.28473492729853","66.28473492729853","66.28473492729853","7275","7275","7275","68.79885777729264","68.79885777729264","68.79885777729264","7275","7275","7275","66.27661535862693","66.27661535862693","66.27661535862693","7275","7275","7275","64.30513481208439","64.30513481208439","64.30513481208439","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"146500","7300","7300","7300","65.20605249832197","65.20605249832197","65.20605249832197","7300","7300","7300","65.36285833235854","65.36285833235854","65.36285833235854","7300","7300","7300","66.43704270788105","66.43704270788105","66.43704270788105","7300","7300","7300","68.14869532298198","68.14869532298198","68.14869532298198","7300","7300","7300","62.72643051574048","62.72643051574048","62.72643051574048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"147000","7325","7325","7325","65.63736219235354","65.63736219235354","65.63736219235354","7325","7325","7325","65.98732536239406","65.98732536239406","65.98732536239406","7325","7325","7325","66.7165935681833","66.7165935681833","66.7165935681833","7325","7325","7325","65.91165500056505","65.91165500056505","65.91165500056505","7325","7325","7325","66.81911091476042","66.81911091476042","66.81911091476042","2425","2425","2425","66.78878144608355","66.78878144608355","66.78878144608355","2425","2425","2425","64.11321603700833","64.11321603700833","64.11321603700833","2425","2425","2425","60.92121461368373","60.92121461368373","60.92121461368373","2425","2425","2425","63.10631169903183","63.10631169903183","63.10631169903183","2425","2425","2425","60.75527734103109","60.75527734103109","60.75527734103109"
